ID,Name of Item,Pickup,Quality,Description,Type,Item Pool
TrinketID: 119,Stem Cell,"""Regen!""",,Stem Cell heals Isaac's red heart containers to 50% each floor,,
TrinketID: 120,Hairpin,"""Danger charge""",,Fully recharges your active item at the start of each boss fight,,
TrinketID: 121,Wooden Cross,"""My faith protects me""",,"Gives you the Holy Mantle shield effect at the start of every new floor, which protects you from the next hit of damage you take",,
TrinketID: 122,Butter!,"""Can't hold it!""",,Using your active item while holding this trinket will drop it back on a pedestal on the ground,,
TrinketID: 123,Filigree Feather,"""Angelic spoils!""",,Holding this trinket will cause the Angel mini bosses to drop normal items instead of Key Pieces,,
TrinketID: 124,Door Stop,"""Hold the door!""",,"While held, the last door Isaac went through stays open, allowing him to leave the room even if enemies are in it",,
TrinketID: 125,Extension Cord,"""Charged friends""",,"After being picked up, a yellow laser chain now flows through Isaac's familiars",,
TrinketID: 126,Rotten Penny,"""Wealth of flies""",,"While held, spawns +1 friendly blue fly every time you pick up a coin",,
TrinketID: 127,Baby-Bender,"""Feed them magic!""",,While held this trinket gives your familiars homing shots,,
TrinketID: 128,Finger Bone,"""It looks brittle""",,"While held, gives you a small chance to gain a bone heart everytime you take damage",,
TrinketID: 129,Jawbreaker,"""Don't chew on it""",,"Tears have a chance to become a tooth, dealing x3.2 damage, similar to Tough Love",,
TrinketID: 130,Chewed Pen,"""It's leaking""",,Tears have a chance to slow enemies,,
TrinketID: 131,Blessed Penny,"""Wealth of purity""",,Chance to spawn half a soul heart when picking up a coin,,
TrinketID: 132,Broken Syringe,"""Mystery medicine""",,Gives you a random syringe effect every room,,
TrinketID: 133,Short Fuse,"""Faster explosions""",,Placed bombs explode after 0.66 seconds instead of the usual 1.5 seconds,,
TrinketID: 134,Gigante Bean,"""Mega farts""",,Farts produced by Isaac or familiars will be twice as large,,
TrinketID: 135,A Lighter,"""Watch the world burn""",,Chance for enemies to burn when entering a room,,
TrinketID: 136,Broken Padlock,"""Bombs are key""",,Explosions can open locked doors,,
TrinketID: 137,Myosotis,"""Forget me not...""",,"Pickups left on current floor will appear in the starting room of the next floor, up to a maximum of 4 pickups",,
TrinketID: 138, 'M,"""t's broken9Reroll your dest       """,,Active items will be rerolled upon using them,,
TrinketID: 139,Teardrop Charm,"""It feels lucky""",,Random luck-based tear effects have an extra chance of occurring,,
TrinketID: 140,Apple of Sodom,"""It feels empty""",,"Picking up red hearts now has a high chance to spawn 1-4 blue attack spiders, instead of giving you health back",,
TrinketID: 141,Forgotten Lullaby,"""Sing for your friends""",,Gives your familiars improved rate of fire while held,,
TrinketID: 142,Beth's Faith,"""My faith protects me""",,"While held at the start of each floor, this trinket spawns four wisp familiar orbitals around Isaac",,
TrinketID: 143,Old Capacitor,"""Voltage starving""",,"Your active item no longer gains charges, but battery drops become much more common",,
TrinketID: 144,Brain Worm,"""Ding!""",,Tears that miss enemies will redirect themselves and travel 90 degrees towards enemies,,
TrinketID: 145,Perfection,"""Luck way up. Don't lose it!""",,"+10 Luck while held, but the trinket is destroyed when damage is taken",,
TrinketID: 146,Devil's Crown,"""His special customer""",,"Treasure Rooms are replaced with Red Treasure Rooms, which contain a deal with the devil in place of a regular item pedestal",,
TrinketID: 147,Charged Penny,"""Wealth of power""",,"Every time you pick up a coin, you have a small chance to gain 1 bar of charge on your active item",,
TrinketID: 148,Friendship Necklace,"""Gather round""",,"While held, your familiars will now orbit around Isaac instead of following behind him",,
TrinketID: 149,Panic Button,"""Push in case of emergency""",,Activates your active item just before damage would be taken,,
TrinketID: 150,Blue Key,"""Look between the rooms""",,Doors can be opened without using up a key,,
TrinketID: 151,Flat File,"""No more spikes""",,While held this trinket causes spikes to retract into the floor,,
TrinketID: 152,Telescope Lens,"""Seek the stars""",,+9% chance for a Planetarium to spawn,,
TrinketID: 153,Mom's Lock,"""A piece of her love""",,Has a high chance to give you the effect of a random Mom item every room,,
TrinketID: 154,Dice Bag,"""Bonus roll""",,"Every time you enter a brand new room, you have a chance to get a random one-time use Dice (e.g. D6, D20 etc.)",,
TrinketID: 155,Holy Crown,"""Walk the path of the saint""",,Causes Item rooms and Shops to appear in the Cathedral,,
TrinketID: 156,Mother's Kiss,"""HP up""",,While held you get +1 HP Up,,
TrinketID: 157,Torn Card,"""Death awaits""",,Every 15 shots you will shoot an Ipecac + My Reflection shot,,
TrinketID: 158,Torn Pocket,"""A hole in your pocket""",,"Every time you take damage, you drop up to 2 different types of consumables on the ground",,
TrinketID: 159,Gilded Key,"""Less is more""",,All new chests become locked Golden chests,,
TrinketID: 160,Lucky Sack,"""Free goodies!""",,Spawns a sack at the start of each new floor,,
TrinketID: 161,Wicked Crown,"""Walk the path of the wicked""",,Causes an Item Room and Shop to appear in Sheol,,
TrinketID: 162,Azazel's Stump,"""Unleash your inner demon""",,"When entering a new room, gives a small chance to gain Azazel's short-range Brimstone laser for the current room and the ability to fly",,
TrinketID: 163,Dingle Berry,"""Oops!""",,Spawns 2 friendly Dips upon clearing a room,,
TrinketID: 164,Ring Cap,"""Twice the bang!""",,Drops 2 bombs at once (only 1 bomb is removed from your total),,
TrinketID: 165,Nuh Uh!,"""Don't want!""",,"Beyond the womb floor, replaces all coin and key spawns with a random pickup as follows:",,
TrinketID: 166,Modeling Clay,"""???""",,"Each brand new room, this trinket has a chance to transform into a copy of a random passive item, which gives you the effect for the duration of this room",,
TrinketID: 167,Polished Bone,"""Friends from beyond""",,"Gives a small chance to spawn a friendly Bony when clearing a room, which will throw bones at enemies until it takes enough damage to die",,
TrinketID: 168,Hollow Heart,"""A brittle blessing""",,Gives you +1 Bone Heart every time you enter a new floor,,
TrinketID: 169,Kid's Drawing,"""Looks familiar...""",,Counts as 1 of 3 cat items needed towards the Guppy transformation,,
TrinketID: 170,Crystal Key,"""Call to the other side""",,Each time you clear a room there is a chance a Red Room will spawn at one of the walls.,,
TrinketID: 171,Keeper's Bargain,"""Money talks""",,Has a decent chance for Devil Deals to cost money instead of Health,,
TrinketID: 172,Cursed Penny,"""Wealth of misery""",,"While held, you will be teleported to a random room everytime you pick up a coin",,
TrinketID: 173,Your Soul,"""Give it to me""",,Allows you to pay for a devil deal with this trinket,,
TrinketID: 174,Number Magnet,"""6""",,+10% devil room chance while held,,
TrinketID: 175,Strange Key,"""What could it open?""",,"Opens the door to the Blue Womb, regardless of whether you meet the 30 minute speed timer",,
TrinketID: 176,Lil Clot,"""Mini friend""",,"A small clot friend will hug Isaac, following his exact movements (similar to how Jacob & Esau work) and shooting tears when he does",,
TrinketID: 177,Temporary Tattoo,"""You feel braver""",,Spawns a random chest after completing a regular Challenge Room,,
TrinketID: 178,Swallowed M80,"""Bang!""",,When taking damage you have a chance to explode and deal 185 damage to all enemies around you (Same damage as a Mr. Mega bomb),,
TrinketID: 179,RC Remote,"""Controllable buddies!""",,"Familiars follow Isaac's exact movements, (similar to how Jacob & Esau work) instead of following loosely like they usually do",,
TrinketID: 180,Found Soul,"""Finally!""",,Gives you a familiar that follows Isaac's exact movements (similar to how Jacob & Esau work) and shoots spectral tears,,
TrinketID: 181,Expansion Pack,"""Fun extras""",,"Everytime you use your active item, you have a chance to activate another random active item",,
TrinketID: 182,Beth's Essence,"""Virtue's reward""",,"Taking damage gives you a chance to spawn a flame orbital, similar to the ones created by Book of Virtues",,
TrinketID: 183,The Twins,"""I'm seeing double...""",,"Upon entering each new room, this trinket has a chance to copy one of your current familiars",,
TrinketID: 184,Adoption Papers,"""Give them a home""",,All shops only sell familiars while holding this trinket,,
TrinketID: 185,Cricket Leg,"""Infested""",,Every time an enemy dies you have a chance to gain a random Locust,,
TrinketID: 186,Apollyon's Best Friend,"""Attack buddy""",,"Gives you a red attack fly, that will charge at enemies in the same direction you are shooting",,
TrinketID: 187,Broken Glasses,"""Double vision?""",,Gives a 33% chance to spawn an extra blind pedestal item in all future item rooms. This one will be a hidden question mark,,
TrinketID: 188,Ice Cube,"""Stay frosty""",,Gives a small chance when entering a room for enemies to be petrified for 4 seconds. Killing a petrified enemy will freeze it.,,
TrinketID: 189,Sigil of Baphomet,"""Revel in death""",,Every time you kill an enemy you get an invincibility shield for 1 second,,
CardID: 1,O - The Fool,"""Where your journey begins""",,Teleports the player to the first room of the current floor,,
CardID: 2,I - The Magician,"""May you never miss your goal""",,"For the current room, tears now have the Spoon Bender effect, which allows them to curve towards enemies and gives them a purрle appearance.
      ",,
CardID: 3,II - The High Priestess,"""Mother is watching you""",,"Summons Mom's foot which will stomp on a random enemy in the current room, dealing 300 damage",,
CardID: 4,III - The Empress,"""May your rage bring power""",,"Gives the player the Whore of Babylon effect for the current room, increasing damage and speed",,
CardID: 5,IV - The Emperor,"""Challenge me!""",,Teleports the player to the Boss room on the current floor,,
CardID: 6,V - The Hierophant,"""Two prayers for the lost""",,Spawns 2 Soul hearts on the floor,,
CardID: 7,VI - The Lovers,"""May you prosper and be in good health""",,Spawns 2 red hearts on the floor,,
CardID: 8,VII - The Chariot,"""May nothing stand before you""",,"Grants the same effect as 'My Little Unicorn', which makes Isaac invincible and deal 40 contact damage to enemies per hit",,
CardID: 9,VIII - Justice,"""May your future become balanced""",,"Spawns 1 bomb, 1 key, 1 coin, 1 heart, which can be random variants of each",,
CardID: 10,IX - The Hermit,"""May you see what life has to offer""",,Teleports the player to the Shop,,
CardID: 11,X - Wheel of Fortune,"""Spin the wheel of destiny""",,Spawns a Slot Machine or a Fortune Machine,,
CardID: 12,XI - Strength,"""May your power bring rage""",,"Gives the player the Magic Mushroom effect, which increasing size and all stats by 1 for the current room",,
CardID: 13,XII - The Hanged Man,"""May you find enlightenment""",,"Gives the player the flying effect for the current room, allowing the player to fly over obstacles in the room",,
CardID: 14,XIII - Death,"""Lay waste to all that oppose you""",,Deals 40 damage to all enemies in the room in a similar style to the Necronomicon,,
CardID: 15,XIV - Temperance,"""May you be pure in heart""",,Spawns a Blood Donation Machine,,
CardID: 16,XV - The Devil,"""Revel in the power of your darkness""",,"Gives the Book of Belial effect for the current room, increasing damage",,
CardID: 17,XVI - The Tower,"""Destruction brings creation""",,Spawns some troll bombs at random locations in the current room,,
CardID: 18,XVII - The Stars,"""May you find what you desire""",,Teleports the player to the Item Room,,
CardID: 19,XVIII - The Moon,"""May you find all you have lost""",,Teleports the player to the Secret Room,,
CardID: 20,XIX - The Sun,"""May the light heal and enlighten you""",,"A card with three uses: A full heal, deals 100 damage to all enemies in the current room and reveals the entire map for the current floor (Treasure Map + The Compass)",,
CardID: 21,XX - Judgement,"""Judge lest ye be judged""",,Spawns a beggar,,
CardID: 22,XXI - The World,"""Open your eyes and see""",,Reveals the entire map and shows the icons for every room which has one,,
CardID: 23,2 of Clubs,"""Item multiplier""",,Doubles the number of Bombs you have,,
CardID: 24,2 of Diamonds,"""Item multiplier""",,Doubles the number of coins you have,,
CardID: 25,2 of Spades,"""Item multiplier""",,Doubles the number of keys you have,,
CardID: 26,2 of Hearts,"""Item multiplier""",,Doubles your current red hearts up to full health,,
CardID: 27,Ace of Clubs,"""Convert all""",,"When used, turns all pickups, chests and non-boss enemies in the room into Bombs",,
CardID: 28,Ace of Diamonds,"""Convert all""",,"When used, turns all pickups, chests and non-boss enemies in the room into Coins",,
CardID: 29,Ace of Spades,"""Convert all""",,"When used, turns all pickups, chests and non-boss enemies in the room into Keys",,
CardID: 30,Ace of Hearts,"""Convert all""",,"When used, turns all pickups, chests and non-boss enemies in the room into Hearts",,
CardID: 31,The Joker,"""???""",,Teleports you to the Devil Deal Room on the current floor,,
CardID: 46,Suicide King,"""A true ending?""",,"When used, instantly kills you and spawns 10 pickup on the floor",,
CardID: 79,Queen of Hearts,"""<3""",,Drops 1-20 full red hearts on the floor,,
CardID: 42,Chaos Card,"""???""",,"A card which can be thrown as a projectile directly infront of Isaac, instantly killing anything it hits, including most bosses",,
CardID: 52,Huge Growth,"""Become immense!""",,"Temporarily makes Isaac huge, giving him +7 Damage Up and +30 Range Up for the rest of the current room",,
CardID: 53,Ancient Recall,"""Draw 3 cards""",,Spawns 3 random cards on the floor when used,,
CardID: 54,Era Walk,"""Savor the moment""",,"When used, this card will slow down enemies, Isaac's tears by -1 Shot Speed, but speed up Isaac's movement speed by +0.50 for the rest of the current room",,
CardID: 43,Credit Card,"""Charge it!""",,"When used, removes the price tag from all items in the current shop or devil deal, making everything free",,
CardID: 44,Rules Card,"""???""",,Displays a random cryptic message on the screen similar to the fortune machine ones. One of the following messages may show:,,
CardID: 45,Card Against Humanity,"""Something stinks...""",,"When used, fills the entire room with poop!",,
CardID: 47,Get Out Of Jail Free Card,"""Open sesame""",,"When used, will open all doors in the current room, similar to a one-time use of Dad's Key",,
CardID: 48,? Card,"""Double active""",,When used this card will activate a use of your spacebar item for free,,
CardID: 32,Rune of Hagalaz,"""Destruction""",,"When used, this rune will destroy all breakable objects in the current room, such as poop, rocks, secret room entrances",,
CardID: 33,Rune of Jera,"""Abundance""",,When used this rune will double all pickups on the floor in the room,,
CardID: 34,Rune of Ehwaz,"""Passage""",,Creates a trapdoor on the floor,,
CardID: 35,Rune of Dagaz,"""Purity""",,Removes the curse which is in effect on the current floor (except Curse of the Labyrinth),,
CardID: 36,Rune of Ansuz,"""Vision""",,"When used, reveals the entire map including all the secret room locations and other icon rooms",,
CardID: 37,Rune of Perthro,"""Change""",,Rerolls all pedestal items in the current room (One time use of the D6),,
CardID: 38,Rune of Berkano,"""Companionship""",,Summons 3 blue friendly spiders and 3 blue flies,,
CardID: 39,Rune of Algiz,"""Resistance""",,"When used, gives you an invincibility effect which lasts for 20 seconds",,
CardID: 40,Blank Rune,"""???""",,"When used, gives a random Mystic rune effect",,
CardID: 41,Black Rune,"""Void""",,"When used, this rune deals 40 damage to all enemies in the room and consumes all pedestal items in the room, giving you a random stat increase for each item consumed",,
CardID: 55,Rune Shard,"""It still glows faintly""",,Activates a random rune effect. The effect is weaker than normal runes.,,
CardID: 49,Dice Shard,"""D6 + D20""",,Gives a one-time use of the D6 and D20 effects at the same time,,
CardID: 50,Emergency Contact,"""Help from above""",,When used will cause two of Mom's Hand to come down and grab a random enemy,,
CardID: 51,Holy Card,"""You feel protected""",,"Grants the Holy Mantle effect for, which will negate your next hit of damage",,
CardID: 78,Cracked Key,"""???""",,This is a one-time use of the Red Key item.,,
CardID: 56,O - The Fool?,"""Let go and move on""",,"When used, this card drops all of your hearts (including non-red hearts), coins, keys and bombs on the floor",,
CardID: 57,I - The Magician?,"""May no harm come to you""",,"Gives you a blue aura that repels enemy projectiles, causing them to slowly curve away from Isaac and avoid hitting him",,
CardID: 58,II - The High Priestess?,"""Run""",,Causes Mom's Foot to keep stomping down randomly for 60 seconds where Isaac is standing,,
CardID: 59,III - The Empress?,"""May your love bring protection""",,Gives 2 HP Up and +1.5 Tears Up for 60 seconds,,
CardID: 60,IV - The Emperor?,"""May you find a worthy opponent""",,"Teleports you to an extra boss room, that drops a Boss room item as normal. This room isn't part of the actual floor, and leaving it returns you to where you teleported from",,
CardID: 61,V - The Hierophant?,"""Two prayers for the forgotten""",,Spawns 2 Bone hearts on the floor,,
CardID: 62,VI - The Lovers?,"""May your heart shatter to pieces""",,Spawns a random pedestal item from the current room's item pool,,
CardID: 63,VII - The Chariot?,"""May nothing walk past you""",,"Isaac turns to stone and can't move for 10 seconds, but your tear rate goes up significantly for the duration",,
CardID: 64,VIII - Justice?,"""May your sins come back to torment you""",,Spawns 2-4 locked gold chests,,
CardID: 65,IX - The Hermit?,"""May you see the value of all things in life""",,"When used, all items and pickups in the current room are turned into money. Everything is sold for its shop price, e.g. Items for 15c, hearts for 3c, sacks for 7c",,
CardID: 66,X - Wheel of Fortune?,"""Throw the dice of fate""",,Activates a random effect from a Dice room,,
CardID: 67,XI - Strength?,"""May you break their resolve""",,All enemies in the current room are slowed and take double damage,,
CardID: 68,XII - The Hanged Man?,"""May your greed know no bounds""",,"You turn into the Keeper, gaining triple shot, -0.1 Speed Down for 30 seconds",,
CardID: 69,XIII - Death?,"""May life spring forth from the fallen""",,"Activates the Book of the Dead effect, spawning a bone orbital or charmed Bony for each enemy killed in the current room",,
CardID: 70,XIV - Temperance?,"""May your hunger be satiated""",,"When used, this card activates 5 random pill effects one after the other",,
CardID: 71,XV - The Devil?,"""Bask in the light of your mercy""",,Activates The Bible effect (granting flight) and gives a Seraphim familiar for 30 seconds,,
CardID: 72,XVI - The Tower?,"""Creation brings destruction""",,Spawns 6 clusters of rocks and objects that normally appear on this floor,,
CardID: 73,XVII - The Stars?,"""May your loss bring fortune""",,Removes your oldest item and spawns 2 pedestal items from the current room's pool,,
CardID: 74,XVIII - The Moon?,"""May you remember lost memories""",,Teleports you to the ultra secret room on the floor,,
CardID: 75,XIX - The Sun?,"""May the darkness swallow all around you""",,"When used, grants +1.5 Damage Up, turns your hearts to Bone hearts and the Spirit of the Night effect (Spectral tears and the ability to fly) for the current floor",,
CardID: 76,XX - Judgement?,"""May you redeem those found wanting""",,Spawns a Restock machine,,
CardID: 77,XXI - The World?,"""Step into the abyss""",,Creates a trapdoor to a guaranteed crawl space,,
CardID: 80,Wild Card,"""Again""",,"When used, this copies the effect of the card, pill, rune, soul stone or active item you used most recently",,
CardID: 81,Soul of Isaac,"""Reroll... or not""",,"Turns all pedestal items in the current room into rotating items, which cycle between the old item and a random new item every second",,
CardID: 82,Soul of Magdalene,"""Give me your love!""",,"When used, all enemies in the current room drop half a red heart that will disappear after 2 seconds if not picked up",,
CardID: 83,Soul of Cain,"""Opens the unopenable""",,"When used, this Soul Stone creates Red rooms for every possible exit in the current room",,
CardID: 84,Soul of Judas,"""Right behind you""",,"Activates the Dark Arts item effect, which turns Isaac into a ghost for a few seconds. While in this form you can walk over enemies to mark them for death. After a few seconds, he will quickly attack each target, chaining higher damage for each enemy it hits",,
CardID: 85,Soul of ???,"""Chemical warfare""",,"When used this will cause 8 poison farts that leave a brown creep behind, and then drop 7 Butt Bombs very quickly",,
CardID: 86,Soul of Eve,"""Your very own murder""",,"For the current room, 14 Dead Birds fly in from off the screen and attack all enemies, dealing low but frequent damage",,
CardID: 87,Soul of Samson,"""Slay a thousand""",,"Isaac gains the Berserk! effect for 10 seconds. This gives Isaac a bone sword and he goes on a killing rampage, gaining +0.4 Speed, +3 Flat Damage Up",,
CardID: 88,Soul of Azazel,"""Demon rage!""",,"Activates the Mega Blast item effect, which gives you a giant laser that deals x5 your tear damage per tick to anything in its path and pushing Isaac back by the force",,
CardID: 89,Soul of Lazarus,"""Life after death""",,When used this kills Isaac and revives him with 1/2 a red heart. You get a couple of seconds of invincibility to move away after,,
CardID: 90,Soul of Eden,"""Embrace chaos""",,"Activates the D6 and D20 effects, rerolling all items and pickups in the room. Unlike the regular D6, rerolled items can pick from any item pool",,
CardID: 91,Soul of the Lost,"""Leave your body behind""",,"When used, Isaac dies and becomes The Lost for the current room. This gives you his ability to fly, and the Holy Mantle effect. However if you take damage a second time you die like the Lost does",,
CardID: 92,Soul of Lilith,"""Motherhood""",,Gives you 1 random permanent familiar,,
CardID: 93,Soul of the Keeper,"""$$$""",,Spawns up to 25 random coins on the floor,,
CardID: 94,Soul of Apollyon,"""Bringer of calamity""",,Creates 15 random Locusts,,
CardID: 95,Soul of the Forgotten,"""Skeletal protector""",,"Gives you The Forgotten as a temporary familiar, with 2 Bone hearts and his bone weapon. He behaves the same as how Esau works with Jacob, following your exact movements",,
CardID: 96,Soul of Bethany,"""Friends from beyond""",,"Creates 6 wisps, similar to the Book of Virtues effect",,
CardID: 97,Soul of Jacob and Esau,"""Bound by blood""",,"Spawns Esau as a temporary familiar, who copies your exact movements the same as how the Jacob & Esau character works",,
,Gold Key,,,"Once picked up, you gain unlimited key use for the rest of the floor",,
,Gold Bomb,,,"Once picked up, you gain unlimited bomb use for the rest of the floor",,
,Golden Battery,,,Fully charges your active item when picked up,,
,Golden Troll Bomb,,,Spawns similar to regular troll bombs and cannot be picked up,,
,Golden Penny,,,"When picked up, will respawn again at a random location in the room",,
,Gold Heart,,,"Once picked up, the gold heart will drop money on the floor the next time Isaac loses a heart",,
,Bone Heart,,,"Takes three hits to deplete and can be refilled with red hearts, but disappears forever when depleted",,
,Rotten Heart,,,"Rotten Hearts fill up a whole container the same as normal red hearts, or the rightmost heart if you're at full health",,
,Black Sack,,,"Spawns 2-3 pills, black/bone hearts and/or bombs when picked up",,
,Rebirth Pills A - L,,,48 Hour Energy - Fully recharges your active item and drops 1-2 battery pickups. Can be used with Placebo to generate infinite batteries,,
,Rebirth Pills P - Z,,,Paralysis - Prevents you from moving for a short while,,
,Afterbirth Pills,,,Addicted - Causes you to take a full heart of damage for all sources for the current room. Unlocked from Challenge #24 - PAY TO PLAY,,
,Afterbirth+ Pills,,,Feels like I'm walking on sunshine! - Turns Isaac invincible for a few seconds (similar to Unicorn Stump). Unlocked from the 'Sin Collector' achievement (collect every Bestiary entry),,
,Repentance Pills,,,Shot Speed Down - -0.15 shot speed,,
,Gold Pill,,,When used gives a random pill effect,,
,Horse Pills,,,Horse Pills rarely spawn as larger versions of normal pills with more powerful effects,,
,Dice Rooms,,,"1 Dot - Rerolls all of your items. (Does not change your trinkets, pills or cards)",,
